video_name,rgb_video_path,flow_video_path,label
v=-kwNh1lMU-w__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=-kwNh1lMU-w__#1_label_B4-0-0_batch_1079.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=-kwNh1lMU-w__#1_label_B4-0-0_batch_1079.mp4,5
v=38GQ9L2meyE__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=38GQ9L2meyE__#1_label_B6-0-0_batch_2333.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=38GQ9L2meyE__#1_label_B6-0-0_batch_2333.mp4,0
v=Lt9M_tSij_4__#00-00-00_00-04-24_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=Lt9M_tSij_4__#00-00-00_00-04-24_label_B6-0-0_batch_102.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=Lt9M_tSij_4__#00-00-00_00-04-24_label_B6-0-0_batch_102.mp4,3
Lord.of.War__#00-50-10_00-50-50_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Lord.of.War__#00-50-10_00-50-50_label_G-0-0_batch_154.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Lord.of.War__#00-50-10_00-50-50_label_G-0-0_batch_154.mp4,0
v=yy-KIWDcBr4__#00-16-10_00-17-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=yy-KIWDcBr4__#00-16-10_00-17-19_label_B6-0-0_batch_328.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=yy-KIWDcBr4__#00-16-10_00-17-19_label_B6-0-0_batch_328.mp4,0
Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_440.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_440.mp4,0
Rush.Hour.3.2007.BluRay__#01-12-16_01-12-36_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Rush.Hour.3.2007.BluRay__#01-12-16_01-12-36_label_B1-0-0_batch_75.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Rush.Hour.3.2007.BluRay__#01-12-16_01-12-36_label_B1-0-0_batch_75.mp4,2
v=wVey5JDRf_g__#00-00-00_00-01-20_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=wVey5JDRf_g__#00-00-00_00-01-20_label_B6-0-0_batch_1972.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=wVey5JDRf_g__#00-00-00_00-01-20_label_B6-0-0_batch_1972.mp4,0
v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0_batch_2394.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0_batch_2394.mp4,0
v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0_batch_867.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0_batch_867.mp4,0
v=cO1UefhG7AY__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=cO1UefhG7AY__#1_label_G-0-0_batch_892.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=cO1UefhG7AY__#1_label_G-0-0_batch_892.mp4,1
The.Hurt.Locker.2008__#0-08-45_0-09-57_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Hurt.Locker.2008__#0-08-45_0-09-57_label_G-0-0_batch_2271.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Hurt.Locker.2008__#0-08-45_0-09-57_label_G-0-0_batch_2271.mp4,0
v=9CWJd1SezkA__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=9CWJd1SezkA__#1_label_G-0-0_batch_2245.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=9CWJd1SezkA__#1_label_G-0-0_batch_2245.mp4,0
v=3e3C-LQWF2s__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=3e3C-LQWF2s__#1_label_B1-0-0_batch_1432.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=3e3C-LQWF2s__#1_label_B1-0-0_batch_1432.mp4,2
Bad.Boys.II.2003__#00-06-42_00-10-00_label_B2-G-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Bad.Boys.II.2003__#00-06-42_00-10-00_label_B2-G-0_batch_801.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Bad.Boys.II.2003__#00-06-42_00-10-00_label_B2-G-0_batch_801.mp4,4
v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2311.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2311.mp4,0
Spectre.2015__#01-08-58_01-09-20_label_B1-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Spectre.2015__#01-08-58_01-09-20_label_B1-B2-0_batch_934.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Spectre.2015__#01-08-58_01-09-20_label_B1-B2-0_batch_934.mp4,0
Salt.2010__#01-06-27_01-07-07_label_G-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Salt.2010__#01-06-27_01-07-07_label_G-B2-0_batch_1178.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Salt.2010__#01-06-27_01-07-07_label_G-B2-0_batch_1178.mp4,1
v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0_batch_1952.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0_batch_1952.mp4,3
Haywire.2011__#00-03-51_00-05-12_label_B1-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Haywire.2011__#00-03-51_00-05-12_label_B1-B2-0_batch_631.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Haywire.2011__#00-03-51_00-05-12_label_B1-B2-0_batch_631.mp4,0
v=J67oj92maC0__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=J67oj92maC0__#1_label_G-0-0_batch_1217.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=J67oj92maC0__#1_label_G-0-0_batch_1217.mp4,1
v=MqrNCb2N5to__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=MqrNCb2N5to__#1_label_B1-0-0_batch_697.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=MqrNCb2N5to__#1_label_B1-0-0_batch_697.mp4,0
Desperado.1995__#00-16-48_00-18-52_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Desperado.1995__#00-16-48_00-18-52_label_B1-0-0_batch_1011.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Desperado.1995__#00-16-48_00-18-52_label_B1-0-0_batch_1011.mp4,2
v=d5lTTPvJLpw__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=d5lTTPvJLpw__#1_label_B4-0-0_batch_360.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=d5lTTPvJLpw__#1_label_B4-0-0_batch_360.mp4,5
v=2jwO15SMyuo__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=2jwO15SMyuo__#1_label_B4-0-0_batch_825.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=2jwO15SMyuo__#1_label_B4-0-0_batch_825.mp4,5
v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_982.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_982.mp4,3
GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0_batch_2429.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0_batch_2429.mp4,0
Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0_batch_674.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0_batch_674.mp4,4
God.Bless.America.2011__#00-38-25_00-39-37_label_B2-B5-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\God.Bless.America.2011__#00-38-25_00-39-37_label_B2-B5-0_batch_603.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\God.Bless.America.2011__#00-38-25_00-39-37_label_B2-B5-0_batch_603.mp4,0
v=d5lTTPvJLpw__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=d5lTTPvJLpw__#1_label_B4-0-0_batch_363.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=d5lTTPvJLpw__#1_label_B4-0-0_batch_363.mp4,5
The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0_batch_1363.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0_batch_1363.mp4,4
v=251___mEwZA__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=251___mEwZA__#1_label_B1-0-0_batch_1882.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=251___mEwZA__#1_label_B1-0-0_batch_1882.mp4,0
v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_977.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_977.mp4,0
v=_BgJEXQkjNQ__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=_BgJEXQkjNQ__#1_label_G-0-0_batch_1368.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=_BgJEXQkjNQ__#1_label_G-0-0_batch_1368.mp4,1
v=3wxWNAM8Cso__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=3wxWNAM8Cso__#1_label_G-0-0_batch_685.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=3wxWNAM8Cso__#1_label_G-0-0_batch_685.mp4,0
v=uQY15O3LKI0__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=uQY15O3LKI0__#1_label_B6-0-0_batch_1611.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=uQY15O3LKI0__#1_label_B6-0-0_batch_1611.mp4,3
v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0_batch_1144.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=waIS8TaJxts__#00-00-00_00-00-51_label_B6-0-0_batch_1144.mp4,0
Love.Death.and.Robots.S01E15__#0-05-38_0-06-18_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Love.Death.and.Robots.S01E15__#0-05-38_0-06-18_label_G-0-0_batch_1779.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Love.Death.and.Robots.S01E15__#0-05-38_0-06-18_label_G-0-0_batch_1779.mp4,1
Jason.Bourne.2016__#0-50-20_0-50-30_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Jason.Bourne.2016__#0-50-20_0-50-30_label_G-0-0_batch_2249.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Jason.Bourne.2016__#0-50-20_0-50-30_label_G-0-0_batch_2249.mp4,1
v=X6Tbn8_X-Os__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=X6Tbn8_X-Os__#1_label_B1-0-0_batch_693.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=X6Tbn8_X-Os__#1_label_B1-0-0_batch_693.mp4,0
v=9Ydg5IeZpFI__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=9Ydg5IeZpFI__#1_label_B1-0-0_batch_481.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=9Ydg5IeZpFI__#1_label_B1-0-0_batch_481.mp4,0
v=9Ydg5IeZpFI__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=9Ydg5IeZpFI__#1_label_B1-0-0_batch_479.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=9Ydg5IeZpFI__#1_label_B1-0-0_batch_479.mp4,0
v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0_batch_2399.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0_batch_2399.mp4,3
v=3e3C-LQWF2s__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=3e3C-LQWF2s__#1_label_B1-0-0_batch_1427.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=3e3C-LQWF2s__#1_label_B1-0-0_batch_1427.mp4,0
The.Bourne.Identity.2002__#01-27-39_01-29-19_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Bourne.Identity.2002__#01-27-39_01-29-19_label_B2-0-0_batch_2411.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Bourne.Identity.2002__#01-27-39_01-29-19_label_B2-0-0_batch_2411.mp4,0
Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0_batch_1848.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0_batch_1848.mp4,2
Young.And.Dangerous.IV.1997__#01-07-50_01-09-45_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Young.And.Dangerous.IV.1997__#01-07-50_01-09-45_label_B1-0-0_batch_1582.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Young.And.Dangerous.IV.1997__#01-07-50_01-09-45_label_B1-0-0_batch_1582.mp4,0
The.Bourne.Legacy.2012__#0-59-18_01-01-52_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Bourne.Legacy.2012__#0-59-18_01-01-52_label_B2-B1-0_batch_1470.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Bourne.Legacy.2012__#0-59-18_01-01-52_label_B2-B1-0_batch_1470.mp4,0
Fast.Furious.6.2013__#00-45-40_00-47-13_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Fast.Furious.6.2013__#00-45-40_00-47-13_label_B2-0-0_batch_1131.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Fast.Furious.6.2013__#00-45-40_00-47-13_label_B2-0-0_batch_1131.mp4,4
v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0_batch_2007.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=yy-KIWDcBr4__#00-08-35_00-10-25_label_B6-0-0_batch_2007.mp4,0
Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0_batch_676.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Mission.Impossible.II.2000__#01-38-25_01-38-41_label_B2-B5-0_batch_676.mp4,4
v=q_DhkdHGXos__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=q_DhkdHGXos__#1_label_B1-0-0_batch_929.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=q_DhkdHGXos__#1_label_B1-0-0_batch_929.mp4,0
Operation.Red.Sea.2018__#0-56-26_0-57-10_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Operation.Red.Sea.2018__#0-56-26_0-57-10_label_G-0-0_batch_1252.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Operation.Red.Sea.2018__#0-56-26_0-57-10_label_G-0-0_batch_1252.mp4,0
v=3WmMhircZOc__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=3WmMhircZOc__#1_label_B4-0-0_batch_2028.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=3WmMhircZOc__#1_label_B4-0-0_batch_2028.mp4,5
Salt.2010__#01-06-27_01-07-07_label_G-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Salt.2010__#01-06-27_01-07-07_label_G-B2-0_batch_1180.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Salt.2010__#01-06-27_01-07-07_label_G-B2-0_batch_1180.mp4,1
Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0_batch_889.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Mission.Impossible.III.2006__#01-54-02_01-54-40_label_B2-0-0_batch_889.mp4,4
The.Bourne.Identity.2002__#01-27-39_01-29-19_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Bourne.Identity.2002__#01-27-39_01-29-19_label_B2-0-0_batch_2413.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Bourne.Identity.2002__#01-27-39_01-29-19_label_B2-0-0_batch_2413.mp4,0
GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0_batch_2420.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0_batch_2420.mp4,4
The.Bourne.Ultimatum.2007__#01-44-02_01-44-11_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Bourne.Ultimatum.2007__#01-44-02_01-44-11_label_B2-0-0_batch_2308.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Bourne.Ultimatum.2007__#01-44-02_01-44-11_label_B2-0-0_batch_2308.mp4,4
v=D1eP4Bn4hDQ__#00-09-20_00-10-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=D1eP4Bn4hDQ__#00-09-20_00-10-45_label_B6-0-0_batch_959.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=D1eP4Bn4hDQ__#00-09-20_00-10-45_label_B6-0-0_batch_959.mp4,3
Brick.Mansions.2014__#00-11-57_00-12-12_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Brick.Mansions.2014__#00-11-57_00-12-12_label_B2-0-0_batch_1513.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Brick.Mansions.2014__#00-11-57_00-12-12_label_B2-0-0_batch_1513.mp4,0
v=0yHBkMBE8r4__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=0yHBkMBE8r4__#1_label_B1-0-0_batch_35.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=0yHBkMBE8r4__#1_label_B1-0-0_batch_35.mp4,2
v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0_batch_1087.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0_batch_1087.mp4,0
Deadpool.2016__#0-18-58_0-19-20_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Deadpool.2016__#0-18-58_0-19-20_label_B1-0-0_batch_1385.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Deadpool.2016__#0-18-58_0-19-20_label_B1-0-0_batch_1385.mp4,0
v=J67oj92maC0__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=J67oj92maC0__#1_label_G-0-0_batch_1221.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=J67oj92maC0__#1_label_G-0-0_batch_1221.mp4,1
v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0_batch_1536.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=pFamvR9CpYw__#00-06-36_00-15-20_label_B4-0-0_batch_1536.mp4,5
v=O9g1uuI62m0__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=O9g1uuI62m0__#1_label_B4-0-0_batch_1343.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=O9g1uuI62m0__#1_label_B4-0-0_batch_1343.mp4,5
v=rAlZRFZTwxM__#00-03-13_00-07-08_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=rAlZRFZTwxM__#00-03-13_00-07-08_label_G-0-0_batch_379.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=rAlZRFZTwxM__#00-03-13_00-07-08_label_G-0-0_batch_379.mp4,0
v=UK--hvgP2uY__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=UK--hvgP2uY__#1_label_G-0-0_batch_520.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=UK--hvgP2uY__#1_label_G-0-0_batch_520.mp4,1
Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0_batch_668.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0_batch_668.mp4,0
v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2313.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2313.mp4,0
Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0_batch_1845.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Casino.Royale.2006__#00-51-16_00-52-41_label_B1-B6-0_batch_1845.mp4,0
The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0_batch_54.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Hurt.Locker.2008__#01-02-10_01-03-55_label_B2-0-0_batch_54.mp4,0
The.Bourne.Ultimatum.2007__#01-44-02_01-44-11_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Bourne.Ultimatum.2007__#01-44-02_01-44-11_label_B2-0-0_batch_2309.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Bourne.Ultimatum.2007__#01-44-02_01-44-11_label_B2-0-0_batch_2309.mp4,0
